,SampleID,Field,CropID,SampleDate,AnalysisDate,Parameter,DataType,WS_Current,WS_Ideal,WS_Needed,Mehlich_Current,Mehlich_Ideal,Mehlich_Needed,Current,Ideal,Needed
849,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
850,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,10.9
851,110124-sp-503,top,9298,2024-10-24,2024-11-01,Calcium,Nutrient,31.26,40.0,8.74,1096.2,1723.12,626.92,,,
852,110124-sp-503,top,9298,2024-10-24,2024-11-01,Magnesium,Nutrient,21.24,7.0,-14.24,806.53,182.45,-624.08,,,
853,110124-sp-503,top,9298,2024-10-24,2024-11-01,Potassium,Nutrient,14.89,13.0,-1.89,71.39,172.95,101.56,,,
854,110124-sp-503,top,9298,2024-10-24,2024-11-01,Sodium,Nutrient,30.46,10.0,-20.46,67.63,29.14,-38.49,,,
855,110124-sp-503,top,9298,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.11,0.8,0.69,2.12,172.95,170.83,,,
856,110124-sp-503,top,9298,2024-10-24,2024-11-01,Sulfur,Nutrient,18.46,2.0,-16.46,7.48,86.47,78.99,,,
857,110124-sp-503,top,9298,2024-10-24,2024-11-01,Chloride,Nutrient,90.03,20.0,-70.03,90.03,,,,,
858,110124-sp-503,top,9298,2024-10-24,2024-11-01,Silicon,Nutrient,24.25,20.0,-4.25,192.6,69.18,-123.42,,,
859,110124-sp-503,top,9298,2024-10-24,2024-11-01,Iodine,Nutrient,2.56,5.0,2.44,2.56,,,,,
860,110124-sp-503,top,9298,2024-10-24,2024-11-01,Boron,Nutrient,0.35,0.75,0.4,0.83,1.72,0.89,,,
861,110124-sp-503,top,9298,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.72,0.5,-0.22,0.0,1.25,1.25,,,
862,110124-sp-503,top,9298,2024-10-24,2024-11-01,Selenium,Nutrient,2.37,0.5,-1.87,0.83,3.46,2.63,,,
863,110124-sp-503,top,9298,2024-10-24,2024-11-01,Aluminum,Nutrient,7.76,1.0,-6.76,163.98,70.38,-93.6,,,
864,110124-sp-503,top,9298,2024-10-24,2024-11-01,Iron,Nutrient,10.79,0.75,-10.04,35.19,57.65,22.46,,,
865,110124-sp-503,top,9298,2024-10-24,2024-11-01,Manganese,Nutrient,0.85,0.07,-0.78,23.65,28.82,5.17,,,
866,110124-sp-503,top,9298,2024-10-24,2024-11-01,Zinc,Nutrient,0.52,0.06,-0.46,0.36,17.29,16.93,,,
867,110124-sp-503,top,9298,2024-10-24,2024-11-01,Copper,Nutrient,1.33,0.04,-1.29,1.36,6.92,5.56,,,
868,110124-sp-503,top,9298,2024-10-24,2024-11-01,Cobalt,Nutrient,1.55,0.03,-1.52,1.12,3.46,2.34,,,
869,110124-sp-503,top,9298,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,7.59,6.2,-1.39
870,110124-sp-503,top,9298,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.18,0.64,0.46
871,110124-sp-503,top,9298,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.28,0.7,0.42
872,110124-sp-503,top,9298,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,-16.0,80.0,96.0
873,110124-sp-503,top,9298,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,3.74,7.0,3.26
874,110124-sp-503,top,9298,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,153.07,1000.0,846.93
875,110124-sp-503,top,9298,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,89.43,60.0,-29.43
876,110124-sp-503,top,9298,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,87.4,120.0,32.6
877,110124-sp-503,top,9298,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,398.61,30.0,-368.61
878,110124-sp-503,top,9298,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
879,110124-sp-503,top,9298,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,43.0,68.0,5.48
880,110124-sp-503,top,9298,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,53.0,12.0,6.72
881,110124-sp-503,top,9298,2024-10-24,2024-11-01,K %,Saturation,,,,,,,1.0,3.5,0.18
882,110124-sp-503,top,9298,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,2.0,1.0,0.29
883,110124-sp-503,top,9298,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
884,110124-sp-503,top,9298,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
885,110124-sp-503,top,9298,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,12.67
886,110124-sp-503,top,9298,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
887,110124-sp-503,top,9298,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,12.67
888,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Calcium,Nutrient,107.3,40.0,-67.3,842.03,879.92,37.89,,,
889,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Magnesium,Nutrient,25.26,7.0,-18.26,130.97,93.17,-37.8,,,
890,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Potassium,Nutrient,92.48,13.0,-79.48,236.56,88.32,-148.24,,,
891,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Sodium,Nutrient,22.78,10.0,-12.78,35.78,14.88,-20.9,,,
892,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.9,0.8,-0.1,18.4,88.32,69.92,,,
893,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Sulfur,Nutrient,55.89,2.0,-53.89,45.31,44.16,-1.15,,,
894,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Chloride,Nutrient,78.61,20.0,-58.61,78.61,,,,,
895,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Silicon,Nutrient,6.04,20.0,13.96,163.56,35.33,-128.23,,,
896,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Iodine,Nutrient,1.14,5.0,3.86,1.14,,,,,
897,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Boron,Nutrient,0.37,0.75,0.38,0.96,0.88,-0.08,,,
898,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.37,0.5,0.13,0.0,1.25,1.25,,,
899,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Selenium,Nutrient,1.9,0.5,-1.4,0.95,1.77,0.82,,,
900,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Aluminum,Nutrient,0.0,1.0,1.0,177.25,94.34,-82.91,,,
901,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Iron,Nutrient,2.29,0.75,-1.54,47.17,29.44,-17.73,,,
902,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Manganese,Nutrient,0.58,0.07,-0.51,37.79,14.72,-23.07,,,
903,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Zinc,Nutrient,2.71,0.06,-2.65,1.44,8.83,7.39,,,
904,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Copper,Nutrient,4.36,0.04,-4.32,3.04,3.53,0.49,,,
905,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Cobalt,Nutrient,1.51,0.03,-1.48,1.22,1.77,0.55,,,
906,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,6.89,6.2,-0.69
907,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.28,0.64,0.36
908,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.44,0.7,0.26
909,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,23.0,80.0,57.0
910,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,1.66,7.0,5.34
911,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,150.55,1000.0,849.45
912,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,90.02,60.0,-30.02
913,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,53.2,120.0,66.8
914,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,19.66,30.0,10.34
915,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
916,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,65.0,68.0,4.21
917,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,17.0,12.0,1.09
918,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,K %,Saturation,,,,,,,9.0,3.5,0.61
919,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,2.0,1.0,0.16
920,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,4.51,4.0,
921,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,1.65,10.0,
922,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,6.07
923,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,94.0
924,110124-sp-504,gb-40,17687,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,6.47
925,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Calcium,Nutrient,60.18,40.0,-20.18,845.33,1403.52,558.19,,,
926,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Magnesium,Nutrient,22.64,7.0,-15.64,483.57,148.61,-334.96,,,
927,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Potassium,Nutrient,34.81,13.0,-21.81,65.13,140.87,75.74,,,
928,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Sodium,Nutrient,52.84,10.0,-42.84,81.45,23.74,-57.71,,,
929,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Phosphorus,Nutrient,1.65,0.8,-0.85,24.43,140.87,116.44,,,
930,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Sulfur,Nutrient,26.8,2.0,-24.8,14.12,70.43,56.31,,,
931,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Chloride,Nutrient,100.57,20.0,-80.57,100.57,,,,,
932,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Silicon,Nutrient,36.41,20.0,-16.41,172.19,56.35,-115.84,,,
933,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Iodine,Nutrient,3.39,5.0,1.61,3.39,,,,,
934,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Boron,Nutrient,1.11,0.75,-0.36,0.48,1.4,0.92,,,
935,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.43,0.5,0.07,0.0,1.25,1.25,,,
936,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Selenium,Nutrient,2.38,0.5,-1.88,1.51,2.82,1.31,,,
937,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Aluminum,Nutrient,14.81,1.0,-13.81,210.7,158.0,-52.7,,,
938,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Iron,Nutrient,22.17,0.75,-21.42,79.0,46.96,-32.04,,,
939,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Manganese,Nutrient,1.49,0.07,-1.42,34.67,23.48,-11.19,,,
940,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Zinc,Nutrient,2.71,0.06,-2.65,0.96,14.09,13.13,,,
941,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Copper,Nutrient,1.26,0.04,-1.22,2.08,5.63,3.55,,,
942,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Cobalt,Nutrient,1.52,0.03,-1.49,1.29,2.82,1.53,,,
943,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,6.34,6.2,-0.14
944,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.13,0.64,0.51
945,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.2,0.7,0.5
946,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,55.0,80.0,25.0
947,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,1.98,7.0,5.02
948,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,97.63,1000.0,902.37
949,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,129.34,60.0,-69.34
950,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,59.6,120.0,60.4
951,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,29.86,30.0,0.14
952,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
953,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,41.0,68.0,4.23
954,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,39.0,12.0,4.03
955,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.17
956,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,3.0,1.0,0.35
957,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,5.06,4.0,
958,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,9.9,10.0,
959,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,8.78
960,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,85.0
961,110124-sp-505,505 north,17686,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,10.32
962,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Calcium,Nutrient,41.24,40.0,-1.24,1530.33,1735.36,205.03,,,
963,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Magnesium,Nutrient,17.92,7.0,-10.92,541.87,183.74,-358.13,,,
964,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Potassium,Nutrient,28.23,13.0,-15.23,104.62,174.17,69.55,,,
965,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Sodium,Nutrient,35.54,10.0,-25.54,74.61,29.35,-45.26,,,
966,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Phosphorus,Nutrient,1.02,0.8,-0.22,4.67,174.17,169.5,,,
967,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Sulfur,Nutrient,21.53,2.0,-19.53,9.48,87.09,77.61,,,
968,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Chloride,Nutrient,37.7,20.0,-17.7,37.7,,,,,
969,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Silicon,Nutrient,20.29,20.0,-0.29,168.11,69.67,-98.44,,,
970,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Iodine,Nutrient,2.79,5.0,2.21,2.79,,,,,
971,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Boron,Nutrient,0.68,0.75,0.07,0.58,1.74,1.16,,,
972,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.25,0.5,0.25,0.11,1.25,1.14,,,
973,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Selenium,Nutrient,2.05,0.5,-1.55,1.2,3.48,2.28,,,
974,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Aluminum,Nutrient,5.08,1.0,-4.08,153.07,60.64,-92.43,,,
975,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Iron,Nutrient,9.53,0.75,-8.78,30.32,58.06,27.74,,,
976,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Manganese,Nutrient,1.08,0.07,-1.01,34.12,29.03,-5.09,,,
977,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Zinc,Nutrient,5.4,0.06,-5.34,1.9,17.42,15.52,,,
978,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Copper,Nutrient,7.77,0.04,-7.73,1.71,6.97,5.26,,,
979,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Cobalt,Nutrient,1.48,0.03,-1.45,1.23,3.48,2.25,,,
980,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,7.02,6.2,-0.82
981,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.17,0.64,0.47
982,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.26,0.7,0.44
983,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,15.0,80.0,65.0
984,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,2.98,7.0,4.02
985,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,188.35,1000.0,811.65
986,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,145.48,60.0,-85.48
987,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,79.6,120.0,40.4
988,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,15.48,30.0,14.52
989,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
990,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,60.0,68.0,7.65
991,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,35.0,12.0,4.52
992,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.27
993,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,3.0,1.0,0.32
994,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
995,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
996,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,12.76
997,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
998,110124-sp-506,brs-250,12114,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,12.76
999,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Calcium,Nutrient,44.41,40.0,-4.41,741.03,994.16,253.13,,,
1000,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Magnesium,Nutrient,23.68,7.0,-16.68,391.1,105.26,-285.84,,,
1001,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Potassium,Nutrient,25.91,13.0,-12.91,48.22,99.78,51.56,,,
1002,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Sodium,Nutrient,33.96,10.0,-23.96,50.92,16.81,-34.11,,,
1003,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.45,0.8,0.35,3.19,99.78,96.59,,,
1004,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Sulfur,Nutrient,33.03,2.0,-31.03,15.87,49.89,34.02,,,
1005,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Chloride,Nutrient,41.96,20.0,-21.96,41.96,,,,,
1006,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Silicon,Nutrient,25.49,20.0,-5.49,173.06,39.91,-133.15,,,
1007,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Iodine,Nutrient,2.67,5.0,2.33,2.67,,,,,
1008,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Boron,Nutrient,0.6,0.75,0.15,0.66,0.99,0.33,,,
1009,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.41,0.5,0.09,0.09,1.25,1.16,,,
1010,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Selenium,Nutrient,1.52,0.5,-1.02,1.24,2.0,0.76,,,
1011,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Aluminum,Nutrient,6.57,1.0,-5.57,144.58,74.58,-70.0,,,
1012,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Iron,Nutrient,9.66,0.75,-8.91,37.29,33.26,-4.03,,,
1013,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Manganese,Nutrient,1.18,0.07,-1.11,57.66,16.63,-41.03,,,
1014,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Zinc,Nutrient,1.2,0.06,-1.14,2.8,9.98,7.18,,,
1015,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Copper,Nutrient,1.15,0.04,-1.11,2.25,3.99,1.74,,,
1016,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Cobalt,Nutrient,1.52,0.03,-1.49,1.52,2.0,0.48,,,
1017,110124-sp-507,jk,5285,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,7.1,6.2,-0.9
1018,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.14,0.64,0.5
1019,110124-sp-507,jk,5285,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.22,0.7,0.48
1020,110124-sp-507,jk,5285,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,11.0,80.0,69.0
1021,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,2.28,7.0,4.72
1022,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,216.07,1000.0,783.93
1023,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,117.99,60.0,-57.99
1024,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,65.6,120.0,54.4
1025,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,16.3,30.0,13.7
1026,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
1027,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,51.0,68.0,3.71
1028,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,45.0,12.0,3.26
1029,110124-sp-507,jk,5285,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.12
1030,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,3.0,1.0,0.22
1031,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
1032,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
1033,110124-sp-507,jk,5285,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,7.31
1034,110124-sp-507,jk,5285,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
1035,110124-sp-507,jk,5285,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,7.31
1036,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Calcium,Nutrient,36.28,40.0,3.72,1923.37,2276.64,353.27,,,
1037,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Magnesium,Nutrient,17.72,7.0,-10.72,731.79,241.06,-490.73,,,
1038,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Potassium,Nutrient,12.69,13.0,0.31,94.84,228.5,133.66,,,
1039,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Sodium,Nutrient,67.26,10.0,-57.26,180.38,38.5,-141.88,,,
1040,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Phosphorus,Nutrient,1.18,0.8,-0.38,9.94,228.5,218.56,,,
1041,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Sulfur,Nutrient,42.53,2.0,-40.53,28.19,114.25,86.06,,,
1042,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Chloride,Nutrient,96.17,20.0,-76.17,96.17,,,,,
1043,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Silicon,Nutrient,17.05,20.0,2.95,213.6,91.4,-122.2,,,
1044,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Iodine,Nutrient,2.5,5.0,2.5,2.5,,,,,
1045,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Boron,Nutrient,0.6,0.75,0.15,1.08,2.28,1.2,,,
1046,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.51,0.5,-0.01,0.0,1.25,1.25,,,
1047,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Selenium,Nutrient,1.05,0.5,-0.55,1.48,4.57,3.09,,,
1048,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Aluminum,Nutrient,4.03,1.0,-3.03,187.76,129.34,-58.42,,,
1049,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Iron,Nutrient,9.0,0.75,-8.25,64.67,76.17,11.5,,,
1050,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Manganese,Nutrient,0.88,0.07,-0.81,59.34,38.08,-21.26,,,
1051,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Zinc,Nutrient,5.25,0.06,-5.19,1.81,22.85,21.04,,,
1052,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Copper,Nutrient,7.75,0.04,-7.71,3.09,9.14,6.05,,,
1053,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Cobalt,Nutrient,1.53,0.03,-1.5,1.6,4.57,2.97,,,
1054,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,7.52,6.2,-1.32
1055,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.24,0.64,0.4
1056,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.37,0.7,0.33
1057,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,-12.0,80.0,92.0
1058,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,2.92,7.0,4.08
1059,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,168.19,1000.0,831.81
1060,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,123.29,60.0,-63.29
1061,110124-sp-508,balboa,8938,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,78.4,120.0,41.6
